,file_name,transcription
8521,processed_1549_reduce_volume2,reduce volume
8522,processed_1549_skip_song1,skip song
8523,processed_1549_skip_song2,skip song
8524,processed_1549_stop_music1,stop music
8525,processed_1549_stop_music2,stop music
8526,processed_154_increase_volume1,increase volume
8527,processed_154_increase_volume2,increase volume
8528,processed_154_next_song1,next song
8529,processed_154_next_song2,next song
8530,processed_154_pause_music1,pause music
8531,processed_154_pause_music2,pause music
8532,processed_154_play_spotify1,play spotify
8533,processed_154_play_spotify2,play spotify
8534,processed_154_reduce_volume1,reduce volume
8535,processed_154_reduce_volume2,reduce volume
8536,processed_154_skip_song1,skip song
8537,processed_154_skip_song2,skip song
8538,processed_154_stop_music1,stop music
8539,processed_154_stop_music2,stop music
8540,processed_1550_increase_volume1,increase volume
8541,processed_1550_increase_volume2,increase volume
8542,processed_1550_next_song1,next song
8543,processed_1550_next_song2,next song
8544,processed_1550_pause_music1,pause music
8545,processed_1550_pause_music2,pause music
8546,processed_1550_play_spotify1,play spotify
8547,processed_1550_play_spotify2,play spotify
8548,processed_1550_reduce_volume1,reduce volume
8549,processed_1550_reduce_volume2,reduce volume
8550,processed_1550_skip_song1,skip song
8551,processed_1550_skip_song2,skip song
8552,processed_1550_stop_music1,stop music
8553,processed_1550_stop_music2,stop music
8554,processed_1551_increase_volume1,increase volume
8555,processed_1551_increase_volume2,increase volume
8556,processed_1551_next_song1,next song
8557,processed_1551_next_song2,next song
8558,processed_1551_pause_music1,pause music
8559,processed_1551_pause_music2,pause music
8560,processed_1551_play_spotify1,play spotify
8561,processed_1551_play_spotify2,play spotify
8562,processed_1551_reduce_volume1,reduce volume
8563,processed_1551_reduce_volume2,reduce volume
8564,processed_1551_skip_song1,skip song
8565,processed_1551_skip_song2,skip song
8566,processed_1551_stop_music1,stop music
8567,processed_1551_stop_music2,stop music
8568,processed_1552_increase_volume1,increase volume
8569,processed_1552_increase_volume2,increase volume
8570,processed_1552_next_song1,next song
8571,processed_1552_next_song2,next song
8572,processed_1552_pause_music1,pause music
8573,processed_1552_pause_music2,pause music
8574,processed_1552_play_spotify1,play spotify
8575,processed_1552_play_spotify2,play spotify
8576,processed_1552_reduce_volume1,reduce volume
8577,processed_1552_reduce_volume2,reduce volume
8578,processed_1552_skip_song1,skip song
8579,processed_1552_skip_song2,skip song
8580,processed_1552_stop_music1,stop music
8581,processed_1552_stop_music2,stop music
8582,processed_1553_increase_volume1,increase volume
8583,processed_1553_increase_volume2,increase volume
8584,processed_1553_next_song1,next song
8585,processed_1553_next_song2,next song
8586,processed_1553_pause_music1,pause music
8587,processed_1553_pause_music2,pause music
8588,processed_1553_play_spotify1,play spotify
8589,processed_1553_play_spotify2,play spotify
8590,processed_1553_reduce_volume1,reduce volume
8591,processed_1553_reduce_volume2,reduce volume
8592,processed_1553_skip_song1,skip song
8593,processed_1553_skip_song2,skip song
8594,processed_1553_stop_music1,stop music
8595,processed_1553_stop_music2,stop music
8596,processed_1554_increase_volume1,increase volume
8597,processed_1554_increase_volume2,increase volume
8598,processed_1554_next_song1,next song
8599,processed_1554_next_song2,next song
8600,processed_1554_pause_music1,pause music
8601,processed_1554_pause_music2,pause music
8602,processed_1554_play_spotify1,play spotify
8603,processed_1554_play_spotify2,play spotify
8604,processed_1554_reduce_volume1,reduce volume
8605,processed_1554_reduce_volume2,reduce volume
8606,processed_1554_skip_song1,skip song
8607,processed_1554_skip_song2,skip song
8608,processed_1554_stop_music1,stop music
8609,processed_1554_stop_music2,stop music
8610,processed_1555_increase_volume1,increase volume
8611,processed_1555_increase_volume2,increase volume
8612,processed_1555_next_song1,next song
8613,processed_1555_next_song2,next song
8614,processed_1555_pause_music1,pause music
8615,processed_1555_pause_music2,pause music
8616,processed_1555_play_spotify1,play spotify
8617,processed_1555_play_spotify2,play spotify
8618,processed_1555_reduce_volume1,reduce volume
8619,processed_1555_reduce_volume2,reduce volume
8620,processed_1555_skip_song1,skip song
8621,processed_1555_skip_song2,skip song
8622,processed_1555_stop_music1,stop music
8623,processed_1555_stop_music2,stop music
8624,processed_1556_increase_volume1,increase volume
8625,processed_1556_increase_volume2,increase volume
8626,processed_1556_next_song1,next song
8627,processed_1556_next_song2,next song
8628,processed_1556_pause_music1,pause music
8629,processed_1556_pause_music2,pause music
8630,processed_1556_play_spotify1,play spotify
8631,processed_1556_play_spotify2,play spotify
8632,processed_1556_reduce_volume1,reduce volume
8633,processed_1556_reduce_volume2,reduce volume
8634,processed_1556_skip_song1,skip song
8635,processed_1556_skip_song2,skip song
8636,processed_1556_stop_music1,stop music
8637,processed_1556_stop_music2,stop music
8638,processed_1557_increase_volume1,increase volume
8639,processed_1557_increase_volume2,increase volume
8640,processed_1557_next_song1,next song
8641,processed_1557_next_song2,next song
8642,processed_1557_pause_music1,pause music
8643,processed_1557_pause_music2,pause music
8644,processed_1557_play_spotify1,play spotify
8645,processed_1557_play_spotify2,play spotify
8646,processed_1557_reduce_volume1,reduce volume
8647,processed_1557_reduce_volume2,reduce volume
8648,processed_1557_skip_song1,skip song
8649,processed_1557_skip_song2,skip song
8650,processed_1557_stop_music1,stop music
8651,processed_1557_stop_music2,stop music
8652,processed_1558_increase_volume1,increase volume
8653,processed_1558_increase_volume2,increase volume
8654,processed_1558_next_song1,next song
8655,processed_1558_next_song2,next song
8656,processed_1558_pause_music1,pause music
8657,processed_1558_pause_music2,pause music
8658,processed_1558_play_spotify1,play spotify
8659,processed_1558_play_spotify2,play spotify
8660,processed_1558_reduce_volume1,reduce volume
8661,processed_1558_reduce_volume2,reduce volume
8662,processed_1558_skip_song1,skip song
8663,processed_1558_skip_song2,skip song
8664,processed_1558_stop_music1,stop music
8665,processed_1558_stop_music2,stop music
8666,processed_1559_increase_volume1,increase volume
8667,processed_1559_increase_volume2,increase volume
8668,processed_1559_next_song1,next song
8669,processed_1559_next_song2,next song
8670,processed_1559_pause_music1,pause music
8671,processed_1559_pause_music2,pause music
8672,processed_1559_play_spotify1,play spotify
8673,processed_1559_play_spotify2,play spotify
8674,processed_1559_reduce_volume1,reduce volume
8675,processed_1559_reduce_volume2,reduce volume
8676,processed_1559_skip_song1,skip song
8677,processed_1559_skip_song2,skip song
8678,processed_1559_stop_music1,stop music
8679,processed_1559_stop_music2,stop music
8680,processed_155_increase_volume1,increase volume
8681,processed_155_increase_volume2,increase volume
8682,processed_155_next_song1,next song
8683,processed_155_next_song2,next song
8684,processed_155_pause_music1,pause music
8685,processed_155_pause_music2,pause music
8686,processed_155_play_spotify1,play spotify
8687,processed_155_play_spotify2,play spotify
8688,processed_155_reduce_volume1,reduce volume
8689,processed_155_reduce_volume2,reduce volume
8690,processed_155_skip_song1,skip song
8691,processed_155_skip_song2,skip song
8692,processed_155_stop_music1,stop music
8693,processed_155_stop_music2,stop music
8694,processed_1560_increase_volume1,increase volume
8695,processed_1560_increase_volume2,increase volume
8696,processed_1560_next_song1,next song
8697,processed_1560_next_song2,next song
8698,processed_1560_pause_music1,pause music
8699,processed_1560_pause_music2,pause music
8700,processed_1560_play_spotify1,play spotify
8701,processed_1560_play_spotify2,play spotify
8702,processed_1560_reduce_volume1,reduce volume
8703,processed_1560_reduce_volume2,reduce volume
8704,processed_1560_skip_song1,skip song
8705,processed_1560_skip_song2,skip song
8706,processed_1560_stop_music1,stop music
8707,processed_1560_stop_music2,stop music
8708,processed_1561_increase_volume1,increase volume
8709,processed_1561_increase_volume2,increase volume
8710,processed_1561_next_song1,next song
8711,processed_1561_next_song2,next song
8712,processed_1561_pause_music1,pause music
8713,processed_1561_pause_music2,pause music
8714,processed_1561_play_spotify1,play spotify
8715,processed_1561_play_spotify2,play spotify
8716,processed_1561_reduce_volume1,reduce volume
8717,processed_1561_reduce_volume2,reduce volume
8718,processed_1561_skip_song1,skip song
8719,processed_1561_skip_song2,skip song
8720,processed_1561_stop_music1,stop music
8721,processed_1561_stop_music2,stop music
8722,processed_1562_increase_volume1,increase volume
8723,processed_1562_increase_volume2,increase volume
8724,processed_1562_next_song1,next song
8725,processed_1562_next_song2,next song
8726,processed_1562_pause_music1,pause music
8727,processed_1562_pause_music2,pause music
8728,processed_1562_play_spotify1,play spotify
8729,processed_1562_play_spotify2,play spotify
8730,processed_1562_reduce_volume1,reduce volume
8731,processed_1562_reduce_volume2,reduce volume
8732,processed_1562_skip_song1,skip song
8733,processed_1562_skip_song2,skip song
8734,processed_1562_stop_music1,stop music
8735,processed_1562_stop_music2,stop music
8736,processed_1563_increase_volume1,increase volume
8737,processed_1563_increase_volume2,increase volume
8738,processed_1563_next_song1,next song
8739,processed_1563_next_song2,next song
8740,processed_1563_pause_music1,pause music
8741,processed_1563_pause_music2,pause music
8742,processed_1563_play_spotify1,play spotify
8743,processed_1563_play_spotify2,play spotify
8744,processed_1563_reduce_volume1,reduce volume
8745,processed_1563_reduce_volume2,reduce volume
8746,processed_1563_skip_song1,skip song
8747,processed_1563_skip_song2,skip song
8748,processed_1563_stop_music1,stop music
8749,processed_1563_stop_music2,stop music
8750,processed_1564_increase_volume1,increase volume
8751,processed_1564_increase_volume2,increase volume
8752,processed_1564_next_song1,next song
8753,processed_1564_next_song2,next song
8754,processed_1564_pause_music1,pause music
8755,processed_1564_pause_music2,pause music
8756,processed_1564_play_spotify1,play spotify
8757,processed_1564_play_spotify2,play spotify
8758,processed_1564_reduce_volume1,reduce volume
8759,processed_1564_reduce_volume2,reduce volume
8760,processed_1564_skip_song1,skip song
8761,processed_1564_skip_song2,skip song
8762,processed_1564_stop_music1,stop music
8763,processed_1564_stop_music2,stop music
8764,processed_1565_increase_volume1,increase volume
8765,processed_1565_increase_volume2,increase volume
8766,processed_1565_next_song1,next song
8767,processed_1565_next_song2,next song
8768,processed_1565_pause_music1,pause music
8769,processed_1565_pause_music2,pause music
8770,processed_1565_play_spotify1,play spotify
8771,processed_1565_play_spotify2,play spotify
8772,processed_1565_reduce_volume1,reduce volume
8773,processed_1565_reduce_volume2,reduce volume
8774,processed_1565_skip_song1,skip song
8775,processed_1565_skip_song2,skip song
8776,processed_1565_stop_music1,stop music
8777,processed_1565_stop_music2,stop music
8778,processed_1566_increase_volume1,increase volume
8779,processed_1566_increase_volume2,increase volume
8780,processed_1566_next_song1,next song
8781,processed_1566_next_song2,next song
8782,processed_1566_pause_music1,pause music
8783,processed_1566_pause_music2,pause music
8784,processed_1566_play_spotify1,play spotify
8785,processed_1566_play_spotify2,play spotify
8786,processed_1566_reduce_volume1,reduce volume
8787,processed_1566_reduce_volume2,reduce volume
8788,processed_1566_skip_song1,skip song
8789,processed_1566_skip_song2,skip song
8790,processed_1566_stop_music1,stop music
8791,processed_1566_stop_music2,stop music
8792,processed_1567_increase_volume1,increase volume
8793,processed_1567_increase_volume2,increase volume
8794,processed_1567_next_song1,next song
8795,processed_1567_next_song2,next song
8796,processed_1567_pause_music1,pause music
8797,processed_1567_pause_music2,pause music
8798,processed_1567_play_spotify1,play spotify
8799,processed_1567_play_spotify2,play spotify
8800,processed_1567_reduce_volume1,reduce volume
8801,processed_1567_reduce_volume2,reduce volume
8802,processed_1567_skip_song1,skip song
8803,processed_1567_skip_song2,skip song
